Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	BreakParry	IgnoreBlock	TargetFigure	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	HitSoundProb	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
38021004	1	2	连打第二下对空	1	1600	FALSE			0|1|2	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 8 10 0 12 0 1 0 3 0.2 0 20 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38021201	1	2	巨炮落地	1	1600	FALSE	TRUE		0|1|2	0			1.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.06 0 30 0 0 15 0 1 0 0 0 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38021202	1	2	巨炮落地对空中	1	1600	FALSE	TRUE		0|1|2	0			1.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0	0 0.06 0 30 0 0 15 0 1 0 0 0 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
#忽仑技能																																																												
38030001	2	0	怪物10秒霸体	1	10000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030901	1	2	爆气击飞	1	2000	FALSE	TRUE		0|1|2	0			0.1	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
38030199	2	0		1	1000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030299	2	0		1	1500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030399	2	0		1	3000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030499	2	0		1	8000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030498	3	0		1	8000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030599	2	0		1	1500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030699	2	0		1	7000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030799	2	0		1	3500	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030899	2	0		1	4000	FALSE			0|1|2	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38030101	1	1	普攻对普通	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030102	1	2	普攻对击飞	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030103	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030201	1	1	普攻对普通	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030202	1	2	普攻对击飞	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030203	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030211	1	1	普攻对普通	1	1000	FALSE			0|1|2	0			0.45	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030212	1	2	普攻对击飞	1	1000	FALSE			0|1|2	0			0.45	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030213	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030301	1	1	普攻对普通	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030302	1	2	普攻对击飞	1	1000	FALSE			0|1|2	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030303	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030311	1	1	普攻对普通	1	1000	FALSE			0|1|2	0			0.45	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030312	1	2	普攻对击飞	1	1000	FALSE			0|1|2	0			0.45	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030313	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030321	1	2	普攻对击飞 普通	1	1000	TRUE			0|1|2	0			0.65	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030322	1	0	普攻对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030401	1	2	暴气对击飞 普通	1	1000	TRUE			0|1|2	0			0.1	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030402	1	0	暴气对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030501	1	0	怒吼减速	1	4000	FALSE			0|1|2	0			0.2	0	38030501	0	0 0.6 1		0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10003						3	延时	0	HP伤害	-100	怒气值	1										
38030601	1	2	大风车受击	1	1000	FALSE			0|1|2	0		0	0.9	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 21 0 0 -30 0	0 5 0	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-30	怒气值	0										
38030701	1	2	怒劈对击飞 普通	1	1000	TRUE			0|1|2	0			2.2	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030702	1	0	怒劈对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030801	1	2	跳砸对击飞 普通	1	1000	TRUE			0|1|2	0			1.7	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38030802	1	0	跳砸对地面	1	1000	FALSE			0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031101	1	1	普攻对普通	1	1000	FALSE			0	0			0.4	0	0	0			0	0		0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031102	1	2	普攻对击飞	1	1000	TRUE			0	0			0.4	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 0 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031103	1	0	普攻对地面	1	1000	FALSE			0	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031201	1	1	普攻对普通	1	1000	FALSE			0	0			0.4	0	0	0			0	0		0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031202	1	2	普攻对击飞	1	1000	TRUE			0	0			0.4	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 0 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031203	1	0	普攻对地面	1	1000	FALSE			0	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031211	1	1	普攻对普通	1	1000	FALSE			0	0			0.45	0	0	0			0	0		0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031212	1	2	普攻对击飞	1	1000	TRUE			0	0			0.45	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 0 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031213	1	0	普攻对地面	1	1000	FALSE			0	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031301	1	1	普攻对普通	1	1000	FALSE			0	0			0.4	0	0	0			0	0		0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031302	1	2	普攻对击飞	1	1000	TRUE			0	0			0.4	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 0 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031303	1	0	普攻对地面	1	1000	FALSE			0	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031311	1	1	普攻对普通	1	1000	FALSE			0	0			0.45	0	0	0			0	0		0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031312	1	2	普攻对击飞	1	1000	TRUE			0	0			0.45	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 0 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031313	1	0	普攻对地面	1	1000	FALSE			0	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031321	1	2	普攻对击飞 普通	1	1000	TRUE			0	0			0.65	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 15 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031322	1	2	普攻对地面	1	1000	TRUE			0	0			0	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0	0	0 0.1 0 15 0 0 30 0 0.05 0 0 0 0 30 320 0.05 0 0 16 0 30 -160 0.1 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031601	1	2	大风车受击	1	1000	FALSE			0	0		0	0.9	0	0	0			0	1		0 5 0	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-30	怒气值	0										
38031701	1	2	怒劈对击飞 普通	1	1000	TRUE			0|1	0			2.2	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 12 20 0 0 -50 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031702	1	0	怒劈对地面	1	1000	FALSE			0|1	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031801	1	2	跳砸对击飞 普通	1	1000	TRUE	TRUE		0|1|2	0			1.7	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 12 0 0 0 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38031802	1	0	跳砸对地面	1	1000	FALSE	TRUE		0|1|2	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38032199	2	0		1	1500	FALSE			0	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								3	延时	0	HP伤害	-100	怒气值	1										
38039201	1	1	普攻对普通	1	1000	FALSE			0	0			0.4	0	0	0			0	0	0 0.1 0 0 9 0 0 0	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38039211	1	1	普攻对普通	1	1000	FALSE			0	0			0.45	0	0	0			0	0	0 0.1 0 0 39 0 0 0	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
#朱罗夫																																																												
38040101	1	1	抡砸	1	1000	FALSE	TRUE		0|1|2	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040102	1	2	抡砸对空中	1	1600	FALSE	TRUE		0|1|2	0			0.6	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 20 15 0 10 0 1 0 5 1 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040201	1	1	横抡	1	1000	FALSE	TRUE		0|1|2	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040202	1	2	横抡对空中	1	1600	FALSE	TRUE		0|1|2	0			0.6	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 20 15 0 10 0 1 0 5 1 0 12 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040301	1	1	跳砸直接命中	1	1000	FALSE	TRUE		0|1|2	0			1.7	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	1	0 0.1 0 0 7 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040302	1	2	跳砸范围伤害	1	1000	FALSE	TRUE		0|1|2	0			0.8	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	1	0 0.05 0 25 12 0 15 0 1 0 8 6 0 6 -6	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040401	1	1	旋风	1	1000	FALSE			0|1|2	0			0.6	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0|1|2	0	0 0.2 0 0 7 0 0 0	0 5 3	0	0.8	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040402	1	2	旋风对空	1	1600	FALSE			0|1|2	0			0.6	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 12 25 0 12 0 1 0 1 0.4 0 10 0	0 5 3	0	0.8	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040501	1	2	浮空技对地面	1	1600	FALSE			0|1|2	0			0.32	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 25 10 0 10 0 1 0 5 0.2 0 18 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040502	1	2	浮空技对空中	1	1600	FALSE			0|1|2	0			0.4	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 10 10 0 10 0 1 0 5 0.2 0 15 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
38040503	1	2	浮空技对空中	1	1600	FALSE			0|1|2	0			0.55	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8	0 0.1 0 1 1	0	0	0 0.05 0 15 25 0 10 0 1 0 5 10 0 15 -10	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
#席列伙伴技能																																																												
38050101	1	2	爆气击飞	1	2000	FALSE	TRUE		0|1|2	0			0.3	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	1	0 0.1 0 18 12 0 0 0 0.9 0 5 12 0 8 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005						3	延时	0	HP伤害	-100	怒气值	1										
38050201	1	0	普通开炮	1	1000	FALSE			0|1|2	0			0.5	0	0	0	0 0.2 1.1 0.2 0.3 0.5 0.8		0|1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004						3	延时	0	HP伤害	-100	怒气值	1										
